role,Discussion_ID,Member,key,sentiment,reason,industry,status,time,Dataset,Topic_Key,Industry,Is_Member_Target,Sentiment_Label,Meeting_Num,Dataset_Label,discussion_type,short_title,long_title,date_parsed,Year,Month
participant,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Completed_Discussion,Carol Limpet,0,0.75,Supports as it offers community and economic benefits.,,,,journalist,seafood_festival,fishing,True,Pro,3.0,Journalist (Full Record),discussion,seafood_festival_Travel_Dock_Roll_Hall_of_Fame_Completed_Discussion,Discuss the completed travel plans to Dock & Roll Hall of Fame in Paackland,,,
participant,seafood_festival_Meeting_3_Report_Discussion,Tante Titan,0,0.75,Supports as it boosts local economy and community connection.,,,,journalist,seafood_festival,fishing,True,Pro,3.0,Journalist (Full Record),discussion,seafood_festival_Meeting_3_Report_Discussion,"Present a detailed plan for the festival, including budget and logistics",,,
participant,seafood_festival_Meeting_3_Report,Tante Titan,0,0.75,Supports as it boosts local economy and community connection.,,,,journalist,seafood_festival,fishing,True,Pro,3.0,Journalist (Full Record),plan,seafood_festival_Meeting_3_Report,"Present a detailed plan for the festival, including budget and logistics",,,
participant,seafood_festival_Meeting_3_Take_Action_Discussion,Simone Kat,0,0.75,Sees great potential in drawing tourists and celebrating local cuisine.,,,,journalist,seafood_festival,fishing,True,Pro,3.0,Journalist (Full Record),discussion,seafood_festival_Meeting_3_Take_Action_Discussion,Coordinate with local authorities to secure necessary permits and finalize plans,,,
participant,seafood_festival_Meeting_3_Take_Action,Simone Kat,0,0.75,Sees great potential in drawing tourists and celebrating local cuisine.,,,,journalist,seafood_festival,fishing,True,Pro,3.0,Journalist (Full Record),plan,seafood_festival_Meeting_3_Take_Action,Coordinate with local authorities to secure necessary permits and finalize plans,,,
participant,heritage_walking_tour_Meeting_7_Discussion,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,7.0,Journalist (Full Record),discussion,heritage_walking_tour_Meeting_7_Discussion,Discuss and outline the proposed heritage walking tour route and main landmarks,,,
participant,heritage_walking_tour_Meeting_7_Discussion,Tante Titan,0,1.0,"Believes it will highlight local history and attract tourists, without being high in cost.",,,,journalist,heritage_walking_tour,tourism,True,Pro,7.0,Journalist (Full Record),discussion,heritage_walking_tour_Meeting_7_Discussion,Discuss and outline the proposed heritage walking tour route and main landmarks,,,
participant,heritage_walking_tour_Meeting_7_Outline,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,7.0,Journalist (Full Record),plan,heritage_walking_tour_Meeting_7_Outline,Discuss and outline the proposed heritage walking tour route and main landmarks,,,
participant,heritage_walking_tour_Meeting_7_Outline,Tante Titan,0,1.0,"Believes it will highlight local history and attract tourists, without being high in cost.",,,,journalist,heritage_walking_tour,tourism,True,Pro,7.0,Journalist (Full Record),plan,heritage_walking_tour_Meeting_7_Outline,Discuss and outline the proposed heritage walking tour route and main landmarks,,,
participant,heritage_walking_tour_Travel_Captain_Market_Discussion,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,8.0,Journalist (Full Record),discussion,heritage_walking_tour_Travel_Captain_Market_Discussion,Discuss travel plans to Captain's Market,,,
participant,heritage_walking_tour_Travel_Captain_Market,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,8.0,Journalist (Full Record),plan,heritage_walking_tour_Travel_Captain_Market,Travel to Captain's Market,,,
participant,heritage_walking_tour_Meeting_8_Proposal_Discussion,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,8.0,Journalist (Full Record),discussion,heritage_walking_tour_Meeting_8_Proposal_Discussion,Gather community feedback on the proposed route and sites of interest,,,
participant,heritage_walking_tour_Meeting_8_Proposal,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,8.0,Journalist (Full Record),plan,heritage_walking_tour_Meeting_8_Proposal,Gather community feedback on the proposed route and sites of interest,,,
participant,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,9.0,Journalist (Full Record),discussion,heritage_walking_tour_Travel_Captain_Market_Completed_Discussion,Discuss the completed travel plans to Captain's Market,,,
participant,heritage_walking_tour_Meeting_9_Report_Discussion,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,9.0,Journalist (Full Record),discussion,heritage_walking_tour_Meeting_9_Report_Discussion,"Present detailed plans, including route maps and tour scripts",,,
participant,heritage_walking_tour_Meeting_9_Report,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,9.0,Journalist (Full Record),plan,heritage_walking_tour_Meeting_9_Report,"Present detailed plans, including route maps and tour scripts",,,
participant,heritage_walking_tour_Meeting_9_Take_Action_Discussion,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,9.0,Journalist (Full Record),discussion,heritage_walking_tour_Meeting_9_Take_Action_Discussion,Coordinate with local businesses and finalize the logistics for the walking tour,,,
participant,heritage_walking_tour_Meeting_9_Take_Action,Simone Kat,0,1.0,Believes it will enhance the cultural appeal and attract more visitors.,,,,journalist,heritage_walking_tour,tourism,True,Pro,9.0,Journalist (Full Record),plan,heritage_walking_tour_Meeting_9_Take_Action,Coordinate with local businesses and finalize the logistics for the walking tour,,,
participant,waterfront_market_Meeting_7_Discussion,Simone Kat,0,0.75,Supports as it aligns well with tourism and local economic growth.,,,,journalist,waterfront_market,tourism,True,Pro,7.0,Journalist (Full Record),discussion,waterfront_market_Meeting_7_Discussion,Discuss the benefits and feasibility of establishing a waterfront market,,,
participant,waterfront_market_Meeting_7_Discussion,Carol Limpet,0,1.0,Strongly supports as it aligns with community and economic interests.,,,,journalist,waterfront_market,tourism,True,Pro,7.0,Journalist (Full Record),discussion,waterfront_market_Meeting_7_Discussion,Discuss the benefits and feasibility of establishing a waterfront market,,,
participant,waterfront_market_Meeting_7_Benefits_Feasibility,Tante Titan,0,0.25,Cautious but open to evaluating the benefits.,,,,journalist,waterfront_market,tourism,True,Neutral,7.0,Journalist (Full Record),plan,waterfront_market_Meeting_7_Benefits_Feasibility,Discuss the benefits and feasibility of establishing a waterfront market,,,
participant,waterfront_market_Meeting_7_Benefits_Feasibility,Ed Helpsford,0,1.0,Strongly supports as it could benefit small vessel,,,,journalist,waterfront_market,tourism,True,Pro,7.0,Journalist (Full Record),plan,waterfront_market_Meeting_7_Benefits_Feasibility,Discuss the benefits and feasibility of establishing a waterfront market,,,
participant,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,Carol Limpet,0,1.0,Strongly supports as it aligns with community and economic interests.,,,,journalist,waterfront_market,tourism,True,Pro,7.0,Journalist (Full Record),discussion,waterfront_market_Travel_Harbor_Edge_Grill_Discussion,Discuss travel plans to Harbor's Edge Grill in Paackland,,,
participant,waterfront_market_Travel_Harbor_Edge_Grill,Carol Limpet,0,1.0,Strongly supports as it aligns with community and economic interests.,,,,journalist,waterfront_market,tourism,True,Pro,7.0,Journalist (Full Record),plan,waterfront_market_Travel_Harbor_Edge_Grill,Travel to Harbor's Edge Grill in Paackland,,,
participant,waterfront_market_Travel_Harborfront_Market_Discussion,Tante Titan,0,0.25,Cautious but open to evaluating the benefits.,,,,journalist,waterfront_market,tourism,True,Neutral,8.0,Journalist (Full Record),discussion,waterfront_market_Travel_Harborfront_Market_Discussion,Discuss travel plans to Harborfront Market,,,
participant,waterfront_market_Travel_Harborfront_Market,Tante Titan,0,0.25,Cautious but open to evaluating the benefits.,,,,journalist,waterfront_market,tourism,True,Neutral,8.0,Journalist (Full Record),plan,waterfront_market_Travel_Harborfront_Market,Travel to Harborfront Market,,,
participant,waterfront_market_Meeting_8_Gather_Feedback_Discussion,Tante Titan,0,0.25,Cautious but open to evaluating the benefits.,,,,journalist,waterfront_market,tourism,True,Neutral,8.0,Journalist (Full Record),discussion,waterfront_market_Meeting_8_Gather_Feedback_Discussion,Gather feedback from potential vendors and community members,,,
participant,waterfront_market_Meeting_8_Gather_Feedback,Tante Titan,0,0.25,Cautious but open to evaluating the benefits.,,,,journalist,waterfront_market,tourism,True,Neutral,8.0,Journalist (Full Record),plan,waterfront_market_Meeting_8_Gather_Feedback,Gather feedback from potential vendors and community members,,,
participant,waterfront_market_Travel_Harborfront_Market_Completed_Discussion,Tante Titan,0,0.25,Cautious but open to evaluating the benefits.,,,,journalist,waterfront_market,tourism,True,Neutral,9.0,Journalist (Full Record),discussion,waterfront_market_Travel_Harborfront_Market_Completed_Discussion,Discuss the completed travel plans to Harborfront Market,,,
participant,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,Carol Limpet,0,1.0,Strongly supports as it aligns with community and economic interests.,,,,journalist,waterfront_market,tourism,True,Pro,9.0,Journalist (Full Record),discussion,waterfront_market_Travel_Harbor_Edge_Grill_Completed_Discussion,Discuss the completed travel plans to Harbor's Edge Grill in Paackland,,,
participant,waterfront_market_Meeting_9_Report_Discussion,Ed Helpsford,0,1.0,Strongly supports as it could benefit small vessel,,,,journalist,waterfront_market,tourism,True,Pro,9.0,Journalist (Full Record),discussion,waterfront_market_Meeting_9_Report_Discussion,"Plan a detailed plan for the market, including layout and vendor requirements",,,
participant,waterfront_market_Meeting_9_Report,Ed Helpsford,0,1.0,Strongly supports as it could benefit small vessel,,,,journalist,waterfront_market,tourism,True,Pro,9.0,Journalist (Full Record),plan,waterfront_market_Meeting_9_Report,"Plan a detailed plan for the market, including layout and vendor requirements",,,
participant,concert_Meeting_7_Discussion,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,7.0,Journalist (Full Record),discussion,concert_Meeting_7_Discussion,Discuss any issues with concert. Discuss needs to get community feedback on concerns,,,
participant,concert_Meeting_7_Discussion,Ed Helpsford,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,7.0,Journalist (Full Record),discussion,concert_Meeting_7_Discussion,Discuss any issues with concert. Discuss needs to get community feedback on concerns,,,
participant,concert_Meeting_7_Concert_Issues,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,7.0,Journalist (Full Record),plan,concert_Meeting_7_Concert_Issues,Discuss any issues with concert. Discuss needs to get community feedback on concerns,,,
participant,concert_Meeting_7_Concert_Issues,Ed Helpsford,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,7.0,Journalist (Full Record),plan,concert_Meeting_7_Concert_Issues,Discuss any issues with concert. Discuss needs to get community feedback on concerns,,,
participant,concert_Travel_Packland_Elementary_Discussion,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,8.0,Journalist (Full Record),discussion,concert_Travel_Packland_Elementary_Discussion,Discuss travel plans to Paakland Elementary,,,
participant,concert_Travel_Paakland_Elementary,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,8.0,Journalist (Full Record),plan,concert_Travel_Paakland_Elementary,Travel to Paakland Elementary,,,
participant,concert_Travel_Paakland_Elementary_Completed_Discussion,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),discussion,concert_Travel_Paakland_Elementary_Completed_Discussion,Discuss the completed travel plans to Paakland Elementary,,,
participant,concert_Meeting_16_Feedback_Discussion,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),discussion,concert_Meeting_16_Feedback_Discussion,"Report on feedback from families on effect of concert, such as noise pollution and drunk tourists",,,
participant,concert_Meeting_16_Feedback,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),plan,concert_Meeting_16_Feedback,"Report on feedback from families on effect of concert, such as noise pollution and drunk tourists",,,
participant,concert_Meeting_16_Road_Closures_Discussion,Ed Helpsford,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),discussion,concert_Meeting_16_Road_Closures_Discussion,Status of road closures and traffic issues for concert,,,
participant,concert_Meeting_16_Road_Closures,Ed Helpsford,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),plan,concert_Meeting_16_Road_Closures,Status of road closures and traffic issues for concert,,,
participant,concert_Meeting_16_Communication_Complaints_Discussion,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),discussion,concert_Meeting_16_Communication_Complaints_Discussion,Report on complaints on lack of communication of concert,,,
participant,concert_Meeting_16_Communication_Complaints,Tante Titan,0,0.5,Believes concerts can bring community together but cautious about potential disruptions.,,,,journalist,concert,tourism,True,Pro,16.0,Journalist (Full Record),plan,concert_Meeting_16_Communication_Complaints,Report on complaints on lack of communication of concert,,,
